,text,label
3163,"Bournemouth kunne vunnet med enda større margin, men Wilson misbrukte en mulighet fra straffemerket. ",sjanse
3164,"Kanté sto bak den største sjansen for vertene i andreomgangen. Franskmannen fikk avsluttet fra seksten meter, men Mustafi ofret liv og lemmer, og fikk blokkert avslutningen fra den ferske verdensmesteren.",sjanse
3165,"Og to minutter på overtid fikk Juventus det etterlengtede vinnermålet. Federico Bernardeschi prikket inn 3-2, og sikret med det seier i Ronaldos debut.",Goal/Assist
3166,Giaccherini var sikkert fra ellevemeteren og prikket inn 2-1.,Goal/Assist
3167,Men syv minutter før pause stanget Mariusz Stępiński inn Chievo-utligningen med et knallhardt hodestøt.,Goal/Assist
3168,"Juventus lå under 1-2, men med 15 minutter igjen av kampen headet Leonardo Bonucci inn 2-2 i sitt Juventus-comeback.",Goal/Assist
3169," Se vinnermålet i videovinduet øverst. Bilder fra Strive.
",Ignore
3170,"Joshua King var den eneste nordmannen som spilte fra start denne lørdagen. Hans Bournemouth startet sesongen med en 2–0-seier over nyopprykkede Cardiff City. Der var det Ryan Fraser og Callum Wilson som scoret målene. Den norske spissen var involvert i den første scoringen, da han var tredje sist på ballen. ",Goal/Assist
3171,"Kanté var igjen frampå femten minutter før slutt. Den lille franskmannen scoret med hode mot Huddersfield i åpningskampen, men da han fikk muligheten med hodet fra fem meter mot Arsenal, gikk forsøket like over mål.",Goal/Assist
3172,Chievo - Juventus 2-3,Ignore
3173,Juventus seiret i Ronaldo-debuten,Club details
3174,Juventus med 3-2-seier etter utrolig overtidsdrama mot Chievo.,Club details
3175,"Torino-klubben jaktet febrilsk et seiersmål, og Mario Mandzukic trodde han hadde fikset det med sin heading etter 85 minutter. Målet ble godkjent av mållinjeteknologien, men etter en titt på video oppdaget dommeren Cristiano Ronaldos
                        hands i forkant av målet. Dermed ble det ingen scoring.",sjanse
3176,"I samme situasjon kolliderte Ronaldo med Chievo-keeper Stefano Sorrentino, og keeperen ble liggende bevisstløs i noen sekunder. 39-åringen kom seg til hektene, men ble byttet ut.",Injuries
3177,"Slik var kampenRonaldo startet lengst fremme i Juventus' 4-2-3-1-system. Og det ble en fin åpning for de regjerende mesterne. Før tre spilte minutter rakk Sami Khedira å sette
                        inn 1-0-målet.",Goal/Assist
3178,"Midtveis i omgangen testet Ronaldo skuddfoten fra 16 meter, men forsøket gikk like utenfor stolperoten.",sjanse
3179,"Chievo i føringen etter straffe​Etter 54 minutter ble det enda mer krevende for Juventus. En annen portugisisk debutant, João Cancelo, felte Emanuele Giaccherini, og dommeren
                        dømte straffe.",Goal/Assist
3180,"Spansk matchvinner​Hjemmelaget var det førende laget i andreomgangen, men de greide ikke bryte gjennom forsvarsmuren til Arsenal som virket langt mer solid enn den gjorde
                        i førsteomgangen.",irrelevant
3181,"Arsenal var nære ved å utligne på overtid da Ramsey prøvde seg fra utkanten av sekstenmeteren, men ballen gikk i nettaket. Nærmere kom aldri Arsenal, og måtte innse at sesongens andre tap er et faktum.",sjanse
3182,Chelsea på sin side har fått en perfekt start på sesongen med to strake seire.,Club details
3183,Slik startet lagene:,Ignore
3184,Chelsea: Kepa - Azpilicueta - Rüdiger - David Luiz - Alonso - Kanté - Jorginho - Barkley - Willian - Morata - Pedro.,Ignore
3185,Arsenals: Cech - Bellerin - Papastathopoulos - Mustafi - Monreal - Guendouzi - Xhaka - Mkhitaryan - Özil - Iwobi - Aubameyang.,Ignore
3186,"Sorrentino kom til hektene, men måtte byttes ut. Det ble lagt til fem minutter, og det var akkurat det Juve trengte. Bernardeschi var på rett sted til rett tid da han prikket inn 3-2-målet i det 93. minutt. Dermed vant Juventus 3-2
                        i ligaåpningen.",Goal/Assist
3187,"En fantomredning av keeperveteranen Gianluigi Buffon avverget nok et baklengsmål før pause. Guingamp jublet for 2-0 da Nicolas Benezet fikk ballen i mål i det 25. minutt, men dommeren annullerte etter videogjennomgang.",sjanse
3188,"Etter pause begynte PSG å få sving på sakene, og Neymar utlignet på straffespark i det 53. minutt. Brasilianeren, som mistet de siste månedene av forrige klubbsesong med skade, scoret også i serieåpningen forrige helg.",Goal/Assist
3189,"I sin annen kamp under den nye treneren Thomas Tuchel innledet PSG famlende, og en kjempebrøler av forsvareren Colin Dagba ga Nolan Roux sjansen han trengte for å gi hjemmelaget 1-0-ledelse i det 20. minutt.",Goal/Assist
3190,"Dermed kunne Chelsea, mot spillets gang, gå i garderoben med en veldig trygg 2–0-ledelse.",Goal/Assist
3191,"Lenge så det ut til å bli med ett poeng, men lagets unge verdensmester Mbappé avgjorde kampen med sine scoringer i det 82. og det 90. minutt. 19-åringen kom inn ved pause i sin første klubbkamp siden VM-triumfen i Russland.",Goal/Assist
3192,"Paris Saint-Germain lå under ved pause, men vendte til 3-1-seier borte mot Guingamp i fransk 1. divisjon lørdag. Superstjernene Neymar og Kylian Mbappé scoret.",Goal/Assist
3193, Ruben Yttergård Jenssen er klar for Brann  ,Transfer
3194,"Etter 60 minutter fikk Ronaldo muligheten med en heading fra elleve meter, men Stefano Sorrentino hadde ingen problemer med å redde forsøket. Fem minutter senere testet Ronaldo keeper med et hardt skudd fra utenfor sekstenmeteren,
                        men Sorrentino vartet opp med en god redning.",sjanse
3195,"Bonucci-mål i comebacket​Ti minutter senere fikk innbytter Mario Mandzukic en god mulighet etter et presist Ronaldo-innlegg, men kroaten fikk ikke ordentlig klem på headingen.",sjanse
3196,"Etter 75 minutter fikk Juventus hjørnespark. Federico Bernardeschi slo det presist inn, og i boksen stanget Leonardo Bonucci inn 2-2-målet i sitt Juventus-comeback. Midtstopperen er tilbake i Juventus etter et kort opphold i AC Milan.",Goal/Assist
3197,"Men målet var ennå ikke godkjent. Dommeren måtte først gå gjennom Ronaldos kollisjon med keeper, og etter VAR-gjennomgang ble det dømt frispark til Chievo.",irrelevant
3198,Chievo havnet for øvrig på 13. plass i forrige Serie A-sesong.,Club details
3199,"– Jeg gleder meg enormt. Jeg kommer til en klubb som kjemper i toppen av Eliteserien og håper å bidra til at høstsesongen blir bra, sier Yttergård Jenssen til Branns hjemmesider.",quote
3200,Yttergård Jenssen har spilt 39 landskamper for Norge og har over 200 kamper for Tromsø.,Player details
3201,Mbappé avgjorde for PSG,Player details
3202,"PSG måtte greie seg uten flere andre av sine stjerner, deriblant Edinson Cavani. Han er ennå ikke fullt restituert etter skaden han pådro seg i VM.",Club details
3203,Med seks poeng og 5-1 i mål inntok PSG tabelltoppen iallfall til resten av helgens serierunde er unnagjort.,Club details
3204,Siden han dro fra Tromsø har han spilt i Kaiserslautern i tillegg til Groningen. Han har skrevet kontrakt ut 2020. ,Transfer
3205,Hull ligger under streken etter å ha tatt bare ett poeng på sine tre første kamper i den engelske mesterskapsserien. Bradley Dack scoret sitt annet mål for sesongen like før pause. Det var nok til å sikre Blackburns første trepoenger.,Goal/Assist
3206,Det var for øvrig den 31-år gamle stopperens første ligamål for Spurs siden han scoret fire i debutsesongen i 2012/13. ,Goal/Assist
3207,Joselus første ligamål siden januar betydde imidlertid ikke all verdens da Dele Alli stanget bortelaget i ny ledelse i det 18. minutt.,Goal/Assist
3208,"– For familien blir det fint å komme tilbake til Norge. Både min far og andre har fortalt mye fint om Bergen, og jeg gleder meg til å komme hit. Jeg kjenner mange av spillerne fra før og tror jeg vil komme fort inn i gruppen. Det er flotte typer her som det blir fint å være på lag med, forteller 30-åringen.",quote
3209,Nordmannen takker for tiden i Nederland på Instagram.,irrelevant
3210,Han er ikke aktuell for søndagens kamp mot Molde. Dermed blir kampen mot Sarpsborg 19. august den første han kan spille. ,Player details
3211,VG Live: Les utfyllende referat her! ,Ignore
3212,Forbannelsen fortsetter for Harry Kane – Spurs slet seg til seier,Player details
3213,(Newcastle – Tottenham 1-2) På 14 august-kamper står stjernespiss Harry Kane (25) uten et eneste Premier League-mål. ,Player details
3214,Men Tottenham kunne likevel juble for seier i PL-åpningen borte mot Newcastle. ,Club details
3215,"– Jeg er så stolt av spillerne mine med tanke på omstendighetene. Newcastle er et godt lag og de hadde sjanser til å score mer enn ett, men noen ganger trenger man flaks i fotball, sier Spurs-manager Mauricio Pochettino til Sky Sports.",quote
3216,Seieren sørget Jan Vertonghen og Dele Alli for. ,Player details
3217,"Da førstnevnte gjorde 1–0 før ti spilte minutter, var ballen bare ni millimeter (!) over streken. ",Goal/Assist
3218,"– Det hadde aldri blitt godkjent uten mållinjeteknologien, sier Erik Thorstvedt, TV 2-ekspert og tidligere Tottenham-keeper.  ",quote
3219,"– Jeg fortjente det og var glad for dette. Jeg er en glad mann på grunn av mållinjeteknologien i dag, og forhåpentligvis kan jeg score flere, kanskje mer enn Dele (Alli), sier Vertonghen ifølge BBC.",quote
3220,"Og på tross av store sjanser til begge lag i omgang nummer to, flest til Newcastle (både stolpe- og tverrliggertreff), ble det ingen mål de siste 45 minuttene.",irrelevant
3221,Tottenham åpnet Premier League 2018/19 med 2–1-seier. Newcastle med tap.,Club details
3222,"– Det er viktig å starte med tre poeng. Det er en lang sesong og vi må forbedre oss, men det var en positiv start, sier matchvinner Alli. ",quote
3223,Newcastle-kaptein Jamaal Lascelles mener eget lag fortjente mer.,irrelevant
3224,"En som ikke fikk det helt til å stemme, var VM-toppscorer Harry Kane. ",Player details
3225,"Noe overraskende var han, som for ikke lenge siden kom tilbake fra ferie, å finne i startoppstillingen til Mauricio Pochettino. Han takket imidlertid ikke for tilliten. ",irrelevant
3226,"Istedenfor virket spissen noe ubesluttsom innenfor boksen, og han var ikke alltid helt venn med kula. I den andre omgangen bemerket han seg med et gult kort.",irrelevant
3227,Ingen Kane-mål betyr også at hans august-forbannelse fortsetter. ,irrelevant
3228,"Superspissen ble spilt fri av Lamela, før han på lekkert vis driblet av en Fulham-forvarer, og satte ballen i hjørnet.",Goal/Assist
3229,"Scoringen ga Tottenham blod på tann, og bare minutter senere var Harry Kane frampå og satte en stopper for forbannelsen som tidligere har stoppet ham fra å sette ballen i nettet i den første måneden av Premier League-sesongen.",Goal/Assist
3230,"Men da det gjenstod femten minutter av kampen løsnet det for. Først banket Kieran Trippier et frispark i mål fra 20 meter, før Harry Kane fastsatte sluttresultatet til 3-1 for hvittrøyene.",Goal/Assist
3231,"Forsøket fra Cairney viste seg å være et skremmeskudd, for fem minutter før pause måtte Lloris i aksjon igjen. Ryan Sessegnon ble spilt fri på hjørnet av sekstenmeteren og satte fart mot franskmannen, men den ferske verdensmesteren
                        var nok en gang stødig og reddet forsøket fra Fulhams supertalent.",sjanse
3232,"Tottenham fikk tildelt frispark på 20 meter. Kieran Trippier, som banket ballen i krysset fra samme hold i semifinalen i VM, gjorde ingen feil denne gangen heller. Venstrebacken bøyde ballen på elegant vis over muren og smalt frisparket
                        utagbart nettet bak Fulhams målvakt.",Goal/Assist
3233,"DrømmetreffEtter et gedigent sjansesløseri skulle det omsider lykkes for Tottenham. Lucas Moura, som brente en stor sjanse tidlig i omgangen, fikk sin revansje tre minutter
                        før hvilen. Den tidligere PSG-spilleren var våken og plukket opp en svak klarering fra Fulham rett utenfor boksen. Denne gangen lot han ikke sjansen gå fra seg, og banket ballen via stolpen og i nettet bak en sjanseløs Fabri i
                        målet til London-rivalen.",Goal/Assist
3234," Se samendraget øverst

",Ignore
3235,Harry Kane brøt forbannelsen,Player details
3236,Tottenham - Fulham 3-1,Ignore
3237,Det så lenge ut som Tottenham skulle gå på en pinlig poengdeling mot nyopprykkede Fulham.,Club details
3238,"Men på stillingen 1-1, med femten minutter igjen av kampen, ble «Spurs» reddet av sin ferske frisparkspesialist.",irrelevant
3239,"– En etterlengtet august-scoring for Kane. Det må være befriende, for nå slipper han spørsmål om det resten av karrièren, sa Petter Myhre i TV 2s Premier League-studio etter kampen.",quote
3240,"Kane har de siste årene måtte tåle mye kritikk for ikke å lever som vanlig i august. På totalt femten Premier League-kamper i måneden har ikke den engelske landslagsspissen scoret, før det omsider løsnet mot Fulham.",Player details
3241,"Ketchupeffekt mot slutten av kampen sørger for at Tottenham tar sin andre seier i årets sesong, og viser at de er en reel utfordrer til de andre topplagene i ligaen.",Club details
3242,"Stefan Johansen startet på benken for Fulham, men kom innpå da det gjenstod femten minutter. Nordmannen klarte ikke å sette sitt preg på kampen.",Player details
3243,Snytt for straffe Tottenham tok raskt kontroll over kampen og hamret løs mot forsvaret til Fulham.,irrelevant
3244,"Allerede etter syv minutter burde Spurs tatt føringen da Lucas Moura fikk stå helt alene på fem meter, men brasilianeren greide ikke å styre ballen i nettmaskene med hodet.",sjanse
3245,"Ti minutter senere ropte Tottenham-spillerne på straffespark da Harry Kane gikk i bakken innenfor sekstenmeteren, men dommer Anthony Taylor vinket spillet videre, til stor frustrasjon fra superspissen.",irrelevant
3246,"– Jeg mener det burde vært straffespark. Jeg tror ikke dommeren får med seg at Fosu-Mensah setter låret i siden til Kane, sier Myhre.",quote
3247,"Men selv om Tottenham styrte det meste på Wembley Stadium, var ikke Fulham ufarlige. På en sjelden visitt midtveis i førsteomgangen måtte Hugu Lloris ut i full strekk på et skudd fra Tom Cairney. Franskmannen får med nød og neppe slått
                        ballen ut av farlig sone.",sjanse
3248,"– For en lettelse for mannen som ikke har slått helt til i Tottenham-trøyen. Det er en nydelig scoring, sa Myhre.",quote
3249,Det var Lucas' første nettkjenning for Tottenham etter overgangen fra PSG i januar.,Player details
3250,Ketchupeffekt ​Sjansemisbruket toppet seg da eller så treffsikre Harry Kane satte ballen i tverrliggeren fra fem meter. Det ville seg rett og slett ikke for Tottenham.,sjanse
